Complaint Id,Tax ID,CCRB Substantiated Officer Disposition,Board Discipline Recommendation,Non-APU NYPD Penalty Report Date,Officer is_APU,APU CCRB Trial Recommended Penalty,APU Trial Commissioner Recommended Penalty,APU Plea Agreed Penalty,APU Case Status,APU Closing Date,NYPD Officer Penalty
201704208,946312,Substantiated (Command Lvl Instructions),,11/28/2018,No,,,,,,Formalized Training
201704208,952569,Substantiated (Command Lvl Instructions),,11/28/2018,No,,,,,,Command Level Instructions
201704266,945476,Substantiated (Charges),,,Yes,,,Forfeit vacation 8 days,Closed: Resolved by plea,12/20/2018,Forfeit vacation 8 days
201704266,950487,Substantiated (Charges),,,Yes,,,Forfeit vacation 10 days,Closed: Resolved by plea,12/20/2018,Forfeit vacation 10 days / Formalized Training
201704337,895127,Substantiated (Command Discipline A),,05/28/2018,No,,,,,,Command Discipline - A
201704367,929343,Substantiated (Command Discipline B),,08/28/2018,No,,,,,,No penalty
201704486,946638,Substantiated (Charges),,,Yes,Forfeit vacation 20 days,Forfeit vacation 15 days,,Closed: Guilty after trial,04/26/2019,Forfeit vacation 15 days
201704509,934982,Substantiated (Command Discipline B),,07/28/2018,No,,,,,,No penalty
201704509,937383,Substantiated (Command Discipline B),,07/28/2018,No,,,,,,No penalty
201704581,940784,Substantiated (Command Discipline A),,01/28/2018,No,,,,,,Instructions
201704607,956597,Substantiated (Command Lvl Instructions),,04/28/2018,No,,,,,,Formalized Training
201704630,944884,Substantiated (Charges),,,Yes,Forfeit vacation 12 days,,,Closed: Not guilty after trial,03/31/2020,
201704663,930927,Substantiated (Formalized Training),,04/28/2018,No,,,,,,Formalized Training
201704687,961095,Substantiated (Formalized Training),,01/28/2019,No,,,,,,Formalized Training
201704721,932921,Substantiated (Command Lvl Instructions),,11/28/2018,No,,,,,,Formalized Training
201704786,930783,Substantiated (Charges),,,Yes,,,,"Closed: Retained, with discipline",12/12/2018,Command Discipline A
201704786,941641,Substantiated (Charges),,,Yes,,,,"Closed: Retained, with discipline",12/12/2018,Command Discipline A
201704786,943955,Substantiated (Charges),,,Yes,,,,"Closed: Retained, with discipline",12/12/2018,Command Discipline A
201704802,922971,Substantiated (Command Discipline A),,12/28/2018,No,,,,,,Formalized Training
201704878,951041,Substantiated (Formalized Training),,11/28/2018,No,,,,,,Formalized Training
201704889,925830,Substantiated (Charges),,,Yes,Forfeit vacation 20 days,Forfeit vacation 20 days,,Closed: Guilty after trial,11/26/2019,Forfeit vacation 20 days
201704889,926015,Substantiated (Charges),,,Yes,Dismissal Probation,Forfeit vacation 25 days,,Closed: Guilty after trial,11/26/2019,Forfeit vacation 25 days
201704914,945457,Substantiated (Command Lvl Instructions),,12/28/2018,No,,,,,,Formalized Training
201704914,948429,Substantiated (Command Lvl Instructions),,12/28/2018,No,,,,,,Formalized Training
201704935,953278,Substantiated (Command Discipline A),,12/28/2018,No,,,,,,Formalized Training
201704968,947240,Substantiated (Command Lvl Instructions),,09/28/2018,No,,,,,,Instructions
201704971,915603,Substantiated (Command Discipline A),,12/28/2018,No,,,,,,No penalty
201704971,948057,Substantiated (Command Discipline A),,12/28/2018,No,,,,,,Command Discipline - A
201705029,940837,Substantiated (Formalized Training),,04/28/2018,No,,,,,,Formalized Training
201705030,957184,Substantiated (Command Discipline A),,12/28/2018,No,,,,,,No penalty
201705030,957329,Substantiated (Command Discipline A),,12/28/2018,No,,,,,,No penalty
201705110,939997,Substantiated (Command Discipline B),,11/28/2018,No,,,,,,No penalty
201705110,955956,Substantiated (Command Discipline B),,11/28/2018,No,,,,,,No penalty
201705110,957750,Substantiated (Command Discipline B),,11/28/2018,No,,,,,,Formalized Training
201705115,960812,Substantiated (Formalized Training),,04/28/2018,No,,,,,,Instructions
201705221,942429,Substantiated (Command Discipline A),,01/28/2018,No,,,,,,Command Discipline - A
201705224,937372,Substantiated (Charges),,,Yes,,,Forfeit vacation 5 days,Closed: Resolved by plea,11/06/2020,Forfeit vacation 5 days
201705224,942652,Substantiated (Charges),,,Yes,,,Forfeit vacation 5 days,Closed: Resolved by plea,12/03/2020,Forfeit vacation 5 days
201705278,960711,Substantiated (Command Discipline A),,12/28/2018,No,,,,,,Closed Administratively (No penalty reported)
201705295,947182,Substantiated (Formalized Training),,12/28/2018,No,,,,,,Instructions
201705307,922228,Substantiated (Command Lvl Instructions),,10/28/2018,No,,,,,,No penalty
201705336,959765,Substantiated (Command Discipline B),,08/28/2018,No,,,,,,Formalized Training
201705352,957619,Substantiated (Charges),,,Yes,Forfeit vacation 20 days,,,Closed: Not guilty after trial,11/10/2021,
201705363,943468,Substantiated (Command Lvl Instructions),,12/28/2018,No,,,,,,Instructions
201705363,945282,Substantiated (Command Lvl Instructions),,12/28/2018,No,,,,,,Instructions
201705372,922510,Substantiated (Command Lvl Instructions),,05/28/2018,No,,,,,,Instructions
201705401,906891,Substantiated (Command Lvl Instructions),,12/28/2018,No,,,,,,Retired
201705401,926931,Substantiated (Command Lvl Instructions),,12/28/2018,No,,,,,,Command Discipline - A
201705417,954892,Substantiated (Command Discipline A),,12/28/2018,No,,,,,,Closed Administratively (No penalty reported)
201705485,943584,Substantiated (Command Discipline B),,10/28/2018,No,,,,,,Command Discipline - A
201705485,958769,Substantiated (Command Discipline B),,10/28/2018,No,,,,,,Command Discipline - A
201705685,929805,Substantiated (Command Discipline B),,01/28/2019,No,,,,,,Command Discipline - B
201705694,938037,Substantiated (Command Discipline A),,01/28/2019,No,,,,,,Command Discipline - A
201705694,960894,Substantiated (Command Discipline A),,01/28/2019,No,,,,,,Instructions
201705711,906453,Substantiated (Command Discipline B),,12/28/2018,No,,,,,,No penalty
201705711,935679,Substantiated (Charges),,,Yes,Forfeit vacation 15 days,Reprimand,,"Closed: Trial verdict reversed by PC, Final verdict Not Guilty",12/18/2019,
201705773,925248,Substantiated (Command Lvl Instructions),,04/28/2018,No,,,,,,Instructions
201705773,943710,Substantiated (Command Lvl Instructions),,04/28/2018,No,,,,,,Instructions
201705845,928770,Substantiated (Command Discipline A),,10/28/2018,No,,,,,,Command Discipline - A
201705886,957233,Substantiated (Command Lvl Instructions),,12/28/2018,No,,,,,,Command Discipline - A
201705989,955123,Substantiated (Charges),,,Yes,Forfeit vacation 3 days,,,Closed: Not guilty after trial,04/26/2019,
201705989,956395,Substantiated (Charges),,,Yes,Forfeit vacation 5 days,,,Closed: Not guilty after trial,04/26/2019,
201706000,942108,Substantiated (Formalized Training),,07/28/2018,No,,,,,,Formalized Training
201706037,956253,Substantiated (Charges),,,Yes,,,,"Closed: Retained, with discipline",12/12/2018,Formalized Training
201706063,930271,Substantiated (Charges),,,Yes,Suspension 7 days,,,Closed: Not guilty after trial,03/31/2020,
201706078,910291,Substantiated (Command Lvl Instructions),,09/28/2018,No,,,,,,Instructions
201706120,952002,Substantiated (Command Discipline A),,09/28/2018,No,,,,,,Command Discipline - A
201706153,933719,Substantiated (Command Discipline B),,10/28/2018,No,,,,,,Command Discipline - A
201706170,956154,Substantiated (Command Discipline B),,10/28/2018,No,,,,,,No penalty
201706222,937315,Substantiated (Command Discipline B),,06/28/2018,No,,,,,,Closed Administratively (No penalty reported)
201706222,938891,Substantiated (Command Discipline B),,06/28/2018,No,,,,,,Closed Administratively (No penalty reported)
201706351,936301,Substantiated (Charges),,,Yes,Suspension 20 days,Suspension 10 days,,Closed: Guilty after trial,08/23/2021,Suspension 10 days / Forfeit vacation 15 days
201706351,961476,Substantiated (Formalized Training),,02/28/2021,No,,,,,,Formalized Training
201706354,929805,Substantiated (Charges),,,Yes,,,Forfeit vacation 4 days,Closed: Resolved by plea,06/17/2021,Forfeit vacation 4 days
201706354,936051,Substantiated (Command Discipline B),,01/28/2019,No,,,,,,Formalized Training
201706354,956547,Substantiated (Charges),,,Yes,Forfeit vacation 2 days,Forfeit vacation 10 days,,Closed: Guilty after trial,07/27/2021,Forfeit vacation 2 days / Formalized Training
201706371,940551,Substantiated (Charges),,,Yes,Forfeit vacation 12 days,Forfeit vacation 5 days,,Closed: Guilty after trial,06/26/2020,Forfeit vacation 5 days
201706371,945080,Substantiated (Charges),,,Yes,Forfeit vacation 10 days,Forfeit vacation 2 days,,Closed: Guilty after trial,06/26/2020,Forfeit vacation 2 days
201706371,945623,Substantiated (Charges),,,Yes,Forfeit vacation 20 days,Forfeit vacation 10 days,,Closed: Guilty after trial,06/26/2020,Forfeit vacation 10 days
201706371,952929,Substantiated (Charges),,,Yes,Forfeit vacation 5 days,,,Closed: Not guilty after trial,06/26/2020,
201706385,917573,Substantiated (Formalized Training),,,No,,,,,,
201706385,933682,Substantiated (Formalized Training),,,No,,,,,,
201706461,945658,Substantiated (Charges),,,Yes,,,,"Closed: Retained, without discipline",06/04/2021,No penalty
201706475,935448,Substantiated (Command Discipline A),,01/28/2022,No,,,,,,No penalty
201706475,948580,Substantiated (Command Discipline B),,01/28/2022,No,,,,,,Vacation: 10 days
201706500,955461,Substantiated (Command Lvl Instructions),,01/28/2019,No,,,,,,Instructions
201706510,918705,Substantiated (Command Discipline B),,02/28/2019,No,,,,,,Formalized Training
201706510,959391,Substantiated (Command Discipline B),,02/28/2019,No,,,,,,No penalty
201706534,955191,Substantiated (Command Discipline A),,01/28/2019,No,,,,,,Command Discipline - A
201706569,944883,Substantiated (Command Discipline B),,01/28/2019,No,,,,,,Command Discipline - A
201706597,938189,Substantiated (Command Discipline B),,02/28/2019,No,,,,,,Formalized Training
201706636,947425,Substantiated (Command Lvl Instructions),,02/28/2019,No,,,,,,No penalty
201706642,944594,Substantiated (Charges),,,Yes,Forfeit vacation 15 days,Forfeit vacation 10 days,,Closed: Guilty after trial,04/15/2020,Forfeit vacation 10 days
201706642,955377,Substantiated (Charges),,,Yes,Forfeit vacation 15 days,Forfeit vacation 10 days,,Closed: Guilty after trial,04/15/2020,Forfeit vacation 10 days
201706642,955873,Substantiated (Command Discipline B),,02/28/2019,No,,,,,,Formalized Training
201706642,956156,Substantiated (Command Discipline B),,02/28/2019,No,,,,,,Formalized Training
201706660,922921,Substantiated (Formalized Training),,06/28/2018,No,,,,,,Instructions
201706698,945983,Substantiated (Formalized Training),,02/28/2019,No,,,,,,Formalized Training
201706739,915674,Substantiated (Charges),,,Yes,,,Forfeit vacation 8 days,Closed: Resolved by plea,08/08/2019,Forfeit vacation 8 days
201706773,955356,Substantiated (Command Discipline B),,02/28/2019,No,,,,,,Formalized Training
201706806,956088,Substantiated (Command Discipline A),,11/28/2018,No,,,,,,No penalty
201706811,939729,Substantiated (Command Discipline A),,09/28/2018,No,,,,,,Formalized Training
201706811,948049,Substantiated (Formalized Training),,09/28/2018,No,,,,,,Formalized Training
201706871,919862,Substantiated (Formalized Training),,01/28/2019,No,,,,,,Command Discipline - A
201706871,940553,Substantiated (Formalized Training),,01/28/2019,No,,,,,,Command Discipline - A
201706938,952984,Substantiated (Command Discipline B),,01/28/2019,No,,,,,,Command Discipline - A
201707016,950823,Substantiated (Command Discipline A),,02/28/2019,No,,,,,,Instructions
201707048,957821,Substantiated (Command Discipline B),,09/28/2018,No,,,,,,Command Discipline - A
201707096,953533,Substantiated (Command Discipline B),,02/28/2019,No,,,,,,No penalty
201707130,940204,Substantiated (Command Discipline A),,07/28/2018,No,,,,,,Formalized Training
201707130,952073,Substantiated (Command Discipline A),,07/28/2018,No,,,,,,Formalized Training
201707130,953394,Substantiated (Command Discipline A),,07/28/2018,No,,,,,,Formalized Training
201707130,953667,Substantiated (Command Discipline A),,07/28/2018,No,,,,,,Formalized Training
201707130,957557,Substantiated (Command Discipline A),,07/28/2018,No,,,,,,Formalized Training
201707151,958382,Substantiated (Command Lvl Instructions),,01/28/2019,No,,,,,,Instructions
201707151,961025,Substantiated (Command Lvl Instructions),,01/28/2019,No,,,,,,Instructions
201707177,921389,Substantiated (Command Discipline A),,01/28/2019,No,,,,,,Command Discipline - A
201707222,942320,Substantiated (Formalized Training),,02/28/2019,No,,,,,,Formalized Training
201707222,948333,Substantiated (Command Lvl Instructions),,02/28/2019,No,,,,,,Formalized Training
201707222,950459,Substantiated (Formalized Training),,02/28/2019,No,,,,,,Formalized Training
201707222,954519,Substantiated (Command Lvl Instructions),,02/28/2019,No,,,,,,Formalized Training
201707222,954954,Substantiated (Command Lvl Instructions),,02/28/2019,No,,,,,,Formalized Training
201707222,956158,Substantiated (Command Lvl Instructions),,02/28/2019,No,,,,,,Formalized Training
201707277,929805,Substantiated (Charges),,,Yes,,,,"Closed: Retained, with discipline",03/05/2020,Forfeit vacation 20 days
201707277,960018,Substantiated (Command Discipline B),,03/28/2019,No,,,,,,Command Discipline - A
201707288,954679,Substantiated (Command Discipline A),,02/28/2019,No,,,,,,No penalty
201707305,959263,Substantiated (Command Lvl Instructions),,01/28/2019,No,,,,,,No penalty
201707372,944907,Substantiated (Command Lvl Instructions),,01/28/2019,No,,,,,,Instructions
201707389,932991,Substantiated (Command Discipline A),,03/28/2019,No,,,,,,Command Discipline - A
201707451,946781,Substantiated (Command Lvl Instructions),,08/28/2018,No,,,,,,Instructions
201707454,957116,Substantiated (Command Lvl Instructions),,10/28/2018,No,,,,,,Formalized Training
201707574,939240,Substantiated (Charges),,,Yes,Forfeit vacation 10 days,Forfeit vacation 3 days,,Closed: Guilty after trial,11/20/2019,Forfeit vacation 3 days
201707608,939622,Substantiated (Command Lvl Instructions),,03/28/2019,No,,,,,,Formalized Training
201707619,932204,Substantiated (Command Discipline B),,02/28/2019,No,,,,,,Formalized Training
201707619,946447,Substantiated (Command Discipline B),,02/28/2019,No,,,,,,Formalized Training
201707753,937240,Substantiated (Command Lvl Instructions),,06/28/2018,No,,,,,,Formalized Training
201707784,950935,Substantiated (Formalized Training),,03/28/2019,No,,,,,,No penalty
201707784,953971,Substantiated (Formalized Training),,03/28/2019,No,,,,,,No penalty
201707819,947246,Substantiated (Command Discipline B),,12/28/2018,No,,,,,,No penalty
201707824,944547,Substantiated (Command Lvl Instructions),,01/28/2019,No,,,,,,Instructions
201707857,955831,Substantiated (Formalized Training),,06/28/2018,No,,,,,,Instructions
201707857,959319,Substantiated (Formalized Training),,06/28/2018,No,,,,,,Instructions
201707882,941862,Substantiated (Charges),,,Yes,,,Forfeit vacation 5 days,Closed: Resolved by plea,12/04/2019,Forfeit vacation 5 days
201707882,953533,Substantiated (Command Discipline B),,03/28/2019,No,,,,,,Command Discipline - A
201707955,955761,Substantiated (Command Lvl Instructions),,05/28/2018,No,,,,,,Instructions
201707982,944167,Substantiated (Formalized Training),,03/28/2019,No,,,,,,Formalized Training
201707982,958761,Substantiated (Formalized Training),,03/28/2019,No,,,,,,Formalized Training
201708006,934381,Substantiated (Command Discipline A),,03/28/2019,No,,,,,,No penalty
201708119,934381,Substantiated (Charges),,,Yes,Forfeit vacation 7 days,,,Closed: Not guilty after trial,11/20/2019,
201708127,950034,Substantiated (Command Lvl Instructions),,06/28/2018,No,,,,,,Instructions
201708155,950369,Substantiated (Command Discipline A),,05/28/2018,No,,,,,,Command Discipline - A
201708175,953421,Substantiated (Charges),,,Yes,Forfeit vacation 7 days,Forfeit vacation 3 days,,Closed: Guilty after trial,11/25/2019,Forfeit vacation 3 days
201708175,954994,Substantiated (Charges),,,Yes,Forfeit vacation 15 days,Forfeit vacation 18 days,,Closed: Guilty after trial,11/25/2019,Forfeit vacation 18 days
